Hotel_name,Date,Price,Client,Rating,Grade,Address
휘닉스 제주 섭지코지,08.30.Wed,311690,1,7.8,4,"서귀포, 대한민국"
탐라스테이 호텔 제주,08.30.Wed,95483,1,7.7,4,"제주, 대한민국"
더 베스트 제주 성산,08.30.Wed,48348,1,7.9,4,"서귀포, 대한민국"
호텔 리젠트 마린 더 블루,08.30.Wed,113843,1,8.2,4,"제주, 대한민국"
그랜드 조선 제주,08.30.Wed,425000,1,8.9,5,"서귀포, 대한민국"
롯데시티호텔 제주,08.30.Wed,163637,1,8.5,4,"제주, 대한민국"
더 그랜드 섬오름,08.30.Wed,170000,1,8.3,3,"서귀포, 대한민국"
더큐브 리조트 제주,08.30.Wed,78383,1,8.2,4,"서귀포, 대한민국"
코델리아 S 호텔,08.30.Wed,33058,1,7.6,3,"서귀포, 대한민국"
서머셋 제주신화월드,08.30.Wed,605045,1,8.6,5,"서귀포, 대한민국"
히든 클리프 호텔&네이쳐,08.30.Wed,260000,1,8.3,5,"서귀포, 대한민국"
해비치 호텔 & 리조트,08.30.Wed,450000,1,8.6,5,"서귀포, 대한민국"
엠버퓨어힐호텔&리조트,08.30.Wed,371901,1,9.2,5,"제주, 대한민국"
신화관 제주신화월드 호텔앤리조트,08.30.Wed,339364,1,8.3,5,"서귀포, 대한민국"
유탑 유블레스호텔,08.30.Wed,123055,1,8.0,4,"제주, 대한민국"
캠퍼트리 호텔 앤 리조트,08.30.Wed,140579,1,8.4,4,"제주, 대한민국"
한림리조트,08.30.Wed,184622,1,8.8,4,"제주, 대한민국"
그라벨 호텔,08.30.Wed,111271,1,8.1,3,"제주, 대한민국"
호텔 케니 서귀포,08.30.Wed,28901,1,8.1,4,"서귀포, 대한민국"
브라운 스위트 제주,08.30.Wed,53413,1,7.3,5,"서귀포, 대한민국"
메리어트관 제주신화월드 호텔앤리조트,08.30.Wed,269488,1,8.4,4,"서귀포, 대한민국"
호텔 난타,08.30.Wed,68470,1,8.6,4,"제주, 대한민국"
서귀포 JS호텔,08.30.Wed,54515,1,8.4,3,"서귀포, 대한민국"
스타즈 호텔 제주 로베로점,08.30.Wed,35784,1,8.0,4,"제주, 대한민국"
세인트 비치 호텔,08.30.Wed,101818,1,7.4,등급 정보 없음,"제주, 대한민국"
골든튤립 제주성산호텔,08.30.Wed,60465,1,7.7,등급 정보 없음,"서귀포, 대한민국"
제주 디 아일랜드 블루 호텔,08.30.Wed,59500,1,8.1,4,"서귀포, 대한민국"
WE호텔 제주,08.30.Wed,196364,1,8.5,5,"서귀포, 대한민국"
훈데르트힐즈,08.30.Wed,187362,1,평점없음,3,"제주, 대한민국"
라온 호텔 앤 리조트,08.30.Wed,67382,1,6.8,4,"제주, 대한민국"
엠스테이 호텔 제주,08.30.Wed,35362,1,7.8,4,"서귀포, 대한민국"
호텔 샬롬 제주,08.30.Wed,50266,1,7.9,5,"제주, 대한민국"
호텔 토스카나,08.30.Wed,277686,1,9.0,4,"서귀포, 대한민국"
오션스위츠 제주 호텔,08.30.Wed,86569,1,8.1,4,"제주, 대한민국"
아시아호텔,08.30.Wed,46705,1,8.4,5,"제주, 대한민국"
글로스터 호텔 제주,08.30.Wed,79850,1,8.3,3,"제주, 대한민국"
스탠포드 호텔 & 리조트 제주,08.30.Wed,146100,1,8.0,3,"제주, 대한민국"
스위트 호텔 제주,08.30.Wed,171269,1,8.3,4,"서귀포, 대한민국"
레슬리 호텔,08.30.Wed,46500,1,7.8,4,"제주, 대한민국"
켄싱턴리조트 서귀포,08.30.Wed,214050,1,8.1,4,"서귀포, 대한민국"
제주 항공우주 호텔,08.30.Wed,69091,1,8.4,4,"서귀포, 대한민국"
유니호텔 제주,08.30.Wed,98264,1,7.7,4,"제주, 대한민국"
금호 제주 리조트,08.30.Wed,141569,1,7.4,4,"서귀포, 대한민국"
신신호텔 제주공항,08.30.Wed,38836,1,7.6,등급 정보 없음,"제주, 대한민국"
제주 센트럴시티호텔,08.30.Wed,61610,1,7.7,등급 정보 없음,"제주, 대한민국"
플레이스 캠프 제주,08.30.Wed,39790,1,8.3,등급 정보 없음,"서귀포, 대한민국"
롯데 호텔 제주,08.30.Wed,500000,2,8.8,5,"서귀포, 대한민국"
라마다 제주 시티 호텔,08.30.Wed,76186,2,8.1,4,"제주, 대한민국"
파르나스 호텔 제주,08.30.Wed,620000,2,9.2,5,"서귀포, 대한민국"
베스트웨스턴 제주호텔,08.30.Wed,65689,2,7.6,4,"제주, 대한민국"
랜딩관 제주신화월드 호텔앤리조트,08.30.Wed,195248,2,8.3,5,"서귀포, 대한민국"
메종 글래드 제주,08.30.Wed,114436,2,8.1,5,"제주, 대한민국"
에코랜드 호텔,08.30.Wed,344213,2,8.6,5,"제주, 대한민국"
제주 신라 호텔,08.30.Wed,496548,2,9.0,5,"서귀포, 대한민국"
라마다 프라자 제주 호텔,08.30.Wed,181818,2,8.2,5,"제주, 대한민국"
그랜드 하얏트 제주,08.30.Wed,427998,2,8.8,5,"제주, 대한민국"
신라스테이 제주,08.30.Wed,113850,2,8.0,4,"제주, 대한민국"
호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,08.30.Wed,88055,2,7.7,4,"제주, 대한민국"
호텔 브릿지 서귀포,08.30.Wed,45592,2,8.0,4,"서귀포, 대한민국"
제주 부영 호텔&리조트,08.30.Wed,180992,2,9.1,5,"서귀포, 대한민국"
휘닉스 제주 섭지코지,08.30.Wed,311690,2,7.8,4,"서귀포, 대한민국"
탐라스테이 호텔 제주,08.30.Wed,95483,2,7.7,4,"제주, 대한민국"
더 베스트 제주 성산,08.30.Wed,48348,2,7.9,4,"서귀포, 대한민국"
호텔 리젠트 마린 더 블루,08.30.Wed,113843,2,8.2,4,"제주, 대한민국"
그랜드 조선 제주,08.30.Wed,425000,2,8.9,5,"서귀포, 대한민국"
롯데시티호텔 제주,08.30.Wed,163637,2,8.5,4,"제주, 대한민국"
더 그랜드 섬오름,08.30.Wed,170000,2,8.3,3,"서귀포, 대한민국"
더큐브 리조트 제주,08.30.Wed,78383,2,8.2,4,"서귀포, 대한민국"
코델리아 S 호텔,08.30.Wed,33058,2,7.6,3,"서귀포, 대한민국"
서머셋 제주신화월드,08.30.Wed,605045,2,8.6,5,"서귀포, 대한민국"
히든 클리프 호텔&네이쳐,08.30.Wed,260000,2,8.3,5,"서귀포, 대한민국"
해비치 호텔 & 리조트,08.30.Wed,450000,2,8.6,5,"서귀포, 대한민국"
엠버퓨어힐호텔&리조트,08.30.Wed,371901,2,9.2,5,"제주, 대한민국"
신화관 제주신화월드 호텔앤리조트,08.30.Wed,339364,2,8.3,5,"서귀포, 대한민국"
유탑 유블레스호텔,08.30.Wed,123055,2,8.0,4,"제주, 대한민국"
캠퍼트리 호텔 앤 리조트,08.30.Wed,140579,2,8.4,4,"제주, 대한민국"
한림리조트,08.30.Wed,184622,2,8.8,4,"제주, 대한민국"
그라벨 호텔,08.30.Wed,111271,2,8.1,3,"제주, 대한민국"
호텔 케니 서귀포,08.30.Wed,33408,2,8.1,4,"서귀포, 대한민국"
브라운 스위트 제주,08.30.Wed,53413,2,7.3,5,"서귀포, 대한민국"
메리어트관 제주신화월드 호텔앤리조트,08.30.Wed,269488,2,8.4,4,"서귀포, 대한민국"
호텔 난타,08.30.Wed,68470,2,8.6,4,"제주, 대한민국"
서귀포 JS호텔,08.30.Wed,54515,2,8.4,3,"서귀포, 대한민국"
스타즈 호텔 제주 로베로점,08.30.Wed,35784,2,8.0,4,"제주, 대한민국"
세인트 비치 호텔,08.30.Wed,101818,2,7.4,등급 정보 없음,"제주, 대한민국"
골든튤립 제주성산호텔,08.30.Wed,60465,2,7.7,등급 정보 없음,"서귀포, 대한민국"
제주 디 아일랜드 블루 호텔,08.30.Wed,59500,2,8.1,4,"서귀포, 대한민국"
WE호텔 제주,08.30.Wed,196364,2,8.5,5,"서귀포, 대한민국"
훈데르트힐즈,08.30.Wed,187362,2,평점없음,3,"제주, 대한민국"
라온 호텔 앤 리조트,08.30.Wed,67382,2,6.8,4,"제주, 대한민국"
엠스테이 호텔 제주,08.30.Wed,35362,2,7.8,4,"서귀포, 대한민국"
호텔 샬롬 제주,08.30.Wed,48875,2,7.9,5,"제주, 대한민국"
호텔 토스카나,08.30.Wed,277686,2,9.0,4,"서귀포, 대한민국"
오션스위츠 제주 호텔,08.30.Wed,86569,2,8.1,4,"제주, 대한민국"
아시아호텔,08.30.Wed,46705,2,8.4,5,"제주, 대한민국"
글로스터 호텔 제주,08.30.Wed,79850,2,8.3,3,"제주, 대한민국"
스탠포드 호텔 & 리조트 제주,08.30.Wed,151984,2,8.0,3,"제주, 대한민국"
스위트 호텔 제주,08.30.Wed,171269,2,8.3,4,"서귀포, 대한민국"
레슬리 호텔,08.30.Wed,47214,2,7.8,4,"제주, 대한민국"
켄싱턴리조트 서귀포,08.30.Wed,214050,2,8.1,4,"서귀포, 대한민국"
제주 항공우주 호텔,08.30.Wed,69091,2,8.4,4,"서귀포, 대한민국"
유니호텔 제주,08.30.Wed,98264,2,7.7,4,"제주, 대한민국"
금호 제주 리조트,08.30.Wed,141569,2,7.4,4,"서귀포, 대한민국"
신신호텔 제주공항,08.30.Wed,38836,2,7.6,등급 정보 없음,"제주, 대한민국"
제주 센트럴시티호텔,08.30.Wed,61610,2,7.7,등급 정보 없음,"제주, 대한민국"
플레이스 캠프 제주,08.30.Wed,39790,2,8.3,등급 정보 없음,"서귀포, 대한민국"
롯데 호텔 제주,08.30.Wed,500000,3,8.8,5,"서귀포, 대한민국"
라마다 제주 시티 호텔,08.30.Wed,84977,3,8.1,4,"제주, 대한민국"
파르나스 호텔 제주,08.30.Wed,700000,3,9.2,5,"서귀포, 대한민국"
베스트웨스턴 제주호텔,08.30.Wed,78215,3,7.6,4,"제주, 대한민국"
랜딩관 제주신화월드 호텔앤리조트,08.30.Wed,253872,3,8.3,5,"서귀포, 대한민국"
메종 글래드 제주,08.30.Wed,150052,3,8.1,5,"제주, 대한민국"
에코랜드 호텔,08.30.Wed,424628,3,8.6,5,"제주, 대한민국"
제주 신라 호텔,08.30.Wed,558250,3,9.0,5,"서귀포, 대한민국"
라마다 프라자 제주 호텔,08.30.Wed,185950,3,8.2,5,"제주, 대한민국"
그랜드 하얏트 제주,08.30.Wed,428000,3,8.8,5,"제주, 대한민국"
신라스테이 제주,08.30.Wed,154440,3,8.0,4,"제주, 대한민국"
호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,08.30.Wed,98141,3,7.7,4,"제주, 대한민국"
호텔 브릿지 서귀포,08.30.Wed,99174,3,8.0,4,"서귀포, 대한민국"
제주 부영 호텔&리조트,08.30.Wed,211308,3,9.1,5,"서귀포, 대한민국"
휘닉스 제주 섭지코지,08.30.Wed,311690,3,7.8,4,"서귀포, 대한민국"
탐라스테이 호텔 제주,08.30.Wed,184380,3,7.7,4,"제주, 대한민국"
더 베스트 제주 성산,08.30.Wed,62295,3,7.9,4,"서귀포, 대한민국"
호텔 리젠트 마린 더 블루,08.30.Wed,113843,3,8.2,4,"제주, 대한민국"
그랜드 조선 제주,08.30.Wed,427273,3,8.9,5,"서귀포, 대한민국"
롯데시티호텔 제주,08.30.Wed,177728,3,8.5,4,"제주, 대한민국"
더 그랜드 섬오름,08.30.Wed,190000,3,8.3,3,"서귀포, 대한민국"
더큐브 리조트 제주,08.30.Wed,86221,3,8.2,4,"서귀포, 대한민국"
코델리아 S 호텔,08.30.Wed,33058,3,7.6,3,"서귀포, 대한민국"
서머셋 제주신화월드,08.30.Wed,605045,3,8.6,5,"서귀포, 대한민국"
히든 클리프 호텔&네이쳐,08.30.Wed,370182,3,8.3,5,"서귀포, 대한민국"
신화관 제주신화월드 호텔앤리조트,08.30.Wed,433636,3,8.3,5,"서귀포, 대한민국"
유탑 유블레스호텔,08.30.Wed,157091,3,8.0,4,"제주, 대한민국"
캠퍼트리 호텔 앤 리조트,08.30.Wed,319091,3,8.4,4,"제주, 대한민국"
한림리조트,08.30.Wed,212400,3,8.8,4,"제주, 대한민국"
그라벨 호텔,08.30.Wed,119835,3,8.1,3,"제주, 대한민국"
호텔 케니 서귀포,08.30.Wed,41000,3,8.1,4,"서귀포, 대한민국"
브라운 스위트 제주,08.30.Wed,65990,3,7.3,5,"서귀포, 대한민국"
메리어트관 제주신화월드 호텔앤리조트,08.30.Wed,354539,3,8.4,4,"서귀포, 대한민국"
호텔 난타,08.30.Wed,114089,3,8.6,3,"제주, 대한민국"
스타즈 호텔 제주 로베로점,08.30.Wed,93388,3,8.0,4,"제주, 대한민국"
골든튤립 제주성산호텔,08.30.Wed,75294,3,7.7,4,"서귀포, 대한민국"
제주 디 아일랜드 블루 호텔,08.30.Wed,68000,3,8.1,5,"서귀포, 대한민국"
WE호텔 제주,08.30.Wed,214215,3,8.5,3,"서귀포, 대한민국"
훈데르트힐즈,08.30.Wed,229539,3,평점없음,등급 정보 없음,"제주, 대한민국"
라온 호텔 앤 리조트,08.30.Wed,69130,3,6.8,등급 정보 없음,"제주, 대한민국"
엠스테이 호텔 제주,08.30.Wed,35362,3,7.8,4,"서귀포, 대한민국"
호텔 샬롬 제주,08.30.Wed,57852,3,7.9,4,"제주, 대한민국"
호텔 토스카나,08.30.Wed,304704,3,9.0,5,"서귀포, 대한민국"
오션스위츠 제주 호텔,08.30.Wed,103306,3,8.1,4,"제주, 대한민국"
아시아호텔,08.30.Wed,71658,3,8.4,4,"제주, 대한민국"
글로스터 호텔 제주,08.30.Wed,79850,3,8.3,5,"제주, 대한민국"
스위트 호텔 제주,08.30.Wed,186942,3,8.3,3,"서귀포, 대한민국"
레슬리 호텔,08.30.Wed,66099,3,7.8,3,"제주, 대한민국"
켄싱턴리조트 서귀포,08.30.Wed,214050,3,8.1,4,"서귀포, 대한민국"
제주 항공우주 호텔,08.30.Wed,98182,3,8.4,4,"서귀포, 대한민국"
유니호텔 제주,08.30.Wed,136943,3,7.7,4,"제주, 대한민국"
금호 제주 리조트,08.30.Wed,141569,3,7.4,4,"서귀포, 대한민국"
신신호텔 제주공항,08.30.Wed,59643,3,7.6,4,"제주, 대한민국"
제주 센트럴시티호텔,08.30.Wed,70081,3,7.7,4,"제주, 대한민국"
플레이스 캠프 제주,08.30.Wed,202008,3,8.3,3,"서귀포, 대한민국"
담모라 리조트,08.30.Wed,92504,3,7.3,4,"서귀포, 대한민국"
신신호텔 제주월드컵,08.30.Wed,41400,3,7.7,4,"서귀포, 대한민국"
퍼스트70 호텔,08.30.Wed,46555,3,8.1,3,"서귀포, 대한민국"
호텔 케니 모슬포,08.30.Wed,48618,3,8.4,등급 정보 없음,"서귀포, 대한민국"
포도 호텔,08.30.Wed,961157,3,8.8,등급 정보 없음,"서귀포, 대한민국"
롯데 호텔 제주,08.30.Wed,570000,4,8.8,5,"서귀포, 대한민국"
라마다 제주 시티 호텔,08.30.Wed,165290,4,8.1,4,"제주, 대한민국"
파르나스 호텔 제주,08.30.Wed,960000,4,9.2,5,"서귀포, 대한민국"
베스트웨스턴 제주호텔,08.30.Wed,103306,4,7.6,4,"제주, 대한민국"
메종 글래드 제주,08.30.Wed,305464,4,8.1,5,"제주, 대한민국"
에코랜드 호텔,08.30.Wed,450083,4,8.6,5,"제주, 대한민국"
라마다 프라자 제주 호텔,08.30.Wed,206545,4,8.2,5,"제주, 대한민국"
신라스테이 제주,08.30.Wed,183000,4,8.0,4,"제주, 대한민국"
호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,08.30.Wed,98141,4,7.7,4,"제주, 대한민국"
휘닉스 제주 섭지코지,08.30.Wed,311690,4,7.8,4,"서귀포, 대한민국"
탐라스테이 호텔 제주,08.30.Wed,184380,4,7.7,4,"제주, 대한민국"
더 베스트 제주 성산,08.30.Wed,76860,4,7.9,4,"서귀포, 대한민국"
더큐브 리조트 제주,08.30.Wed,93815,4,8.2,4,"서귀포, 대한민국"
코델리아 S 호텔,08.30.Wed,37191,4,7.6,3,"서귀포, 대한민국"
서머셋 제주신화월드,08.30.Wed,605045,4,8.6,5,"서귀포, 대한민국"
유탑 유블레스호텔,08.30.Wed,495868,4,8.0,4,"제주, 대한민국"
캠퍼트리 호텔 앤 리조트,08.30.Wed,319091,4,8.4,4,"제주, 대한민국"
한림리조트,08.30.Wed,214545,4,8.8,4,"제주, 대한민국"
그라벨 호텔,08.30.Wed,141966,4,8.1,4,"제주, 대한민국"
브라운 스위트 제주,08.30.Wed,132902,4,7.3,등급 정보 없음,"서귀포, 대한민국"
호텔 난타,08.30.Wed,218182,4,8.6,4,"제주, 대한민국"
제주 디 아일랜드 블루 호텔,08.30.Wed,93500,4,8.1,4,"서귀포, 대한민국"
WE호텔 제주,08.30.Wed,436364,4,8.5,5,"서귀포, 대한민국"
훈데르트힐즈,08.30.Wed,287127,4,평점없음,3,"제주, 대한민국"
라온 호텔 앤 리조트,08.30.Wed,160834,4,6.8,4,"제주, 대한민국"
엠스테이 호텔 제주,08.30.Wed,37965,4,7.8,4,"서귀포, 대한민국"
호텔 샬롬 제주,08.30.Wed,57852,4,7.9,5,"제주, 대한민국"
호텔 토스카나,08.30.Wed,2163636,4,9.0,4,"서귀포, 대한민국"
오션스위츠 제주 호텔,08.30.Wed,128099,4,8.1,4,"제주, 대한민국"
글로스터 호텔 제주,08.30.Wed,81819,4,8.3,5,"제주, 대한민국"
스위트 호텔 제주,08.30.Wed,243347,4,8.3,3,"서귀포, 대한민국"
켄싱턴리조트 서귀포,08.30.Wed,214050,4,8.1,4,"서귀포, 대한민국"
유니호텔 제주,08.30.Wed,161405,4,7.7,4,"제주, 대한민국"
금호 제주 리조트,08.30.Wed,141569,4,7.4,4,"서귀포, 대한민국"
신신호텔 제주공항,08.30.Wed,107721,4,7.6,4,"제주, 대한민국"
제주 센트럴시티호텔,08.30.Wed,77012,4,7.7,4,"제주, 대한민국"
플레이스 캠프 제주,08.30.Wed,202008,4,8.3,3,"서귀포, 대한민국"
담모라 리조트,08.30.Wed,99000,4,7.3,4,"서귀포, 대한민국"
신신호텔 제주월드컵,08.30.Wed,64536,4,7.7,4,"서귀포, 대한민국"
퍼스트70 호텔,08.30.Wed,54821,4,8.1,등급 정보 없음,"서귀포, 대한민국"
호텔 케니 모슬포,08.30.Wed,73273,4,8.4,3,"서귀포, 대한민국"
포도 호텔,08.30.Wed,961157,4,8.8,4,"서귀포, 대한민국"
신신호텔 서귀포,08.30.Wed,80810,4,8.0,4,"서귀포, 대한민국"
호텔 위드 제주,08.30.Wed,83741,4,8.0,4,"제주, 대한민국"
소노캄 제주,08.30.Wed,200827,4,7.5,2,"서귀포, 대한민국"
애월 스테이 인 제주,08.30.Wed,117868,4,8.6,5,"제주, 대한민국"
벨룸 리조트,08.30.Wed,442294,4,8.8,3,"서귀포, 대한민국"
호텔더그랑 서귀포,08.30.Wed,111273,4,10.0,3,"서귀포, 대한민국"
흰수염 고래 리조트,08.30.Wed,236363,4,8.5,4,"제주, 대한민국"
코업시티호텔 성산,08.30.Wed,148545,4,7.9,3,"서귀포, 대한민국"
헤이 서귀포,08.30.Wed,103322,4,7.9,4,"서귀포, 대한민국"
아스타 호텔,08.30.Wed,110646,4,8.4,3,"제주, 대한민국"
샐리스 제주 호텔,08.30.Wed,117208,4,7.2,4,"제주, 대한민국"
롯데 리조트 아트 빌라스,08.30.Wed,715909,4,8.1,4,"서귀포, 대한민국"
소노벨 제주,08.30.Wed,245455,4,7.9,5,"제주, 대한민국"
호텔 화인 제주,08.30.Wed,203719,4,9.2,3,"서귀포, 대한민국"
위드시티호텔,08.30.Wed,57273,4,7.2,3,"제주, 대한민국"
제주 썬호텔,08.30.Wed,320155,4,8.8,등급 정보 없음,"제주, 대한민국"
루체빌,08.30.Wed,154630,4,8.4,등급 정보 없음,"서귀포, 대한민국"
프리뮬러 호텔 (구 산방산 호텔),08.30.Wed,146081,4,8.5,등급 정보 없음,"서귀포, 대한민국"
롯데 호텔 제주,08.31.Thu,500000,1,8.8,5,"서귀포, 대한민국"
라마다 제주 시티 호텔,08.31.Thu,76186,1,8.1,4,"제주, 대한민국"
파르나스 호텔 제주,08.31.Thu,620000,1,9.2,5,"서귀포, 대한민국"
베스트웨스턴 제주호텔,08.31.Thu,65689,1,7.6,4,"제주, 대한민국"
랜딩관 제주신화월드 호텔앤리조트,08.31.Thu,195248,1,8.3,5,"서귀포, 대한민국"
메종 글래드 제주,08.31.Thu,114436,1,8.1,5,"제주, 대한민국"
에코랜드 호텔,08.31.Thu,344213,1,8.6,5,"제주, 대한민국"
제주 신라 호텔,08.31.Thu,496548,1,9.0,5,"서귀포, 대한민국"
라마다 프라자 제주 호텔,08.31.Thu,181818,1,8.2,5,"제주, 대한민국"
그랜드 하얏트 제주,08.31.Thu,427998,1,8.8,5,"제주, 대한민국"
신라스테이 제주,08.31.Thu,113850,1,8.0,4,"제주, 대한민국"
호텔 휘슬락 바이 베스트웨스턴 시그니처 컬렉션,08.31.Thu,88055,1,7.7,4,"제주, 대한민국"
호텔 브릿지 서귀포,08.31.Thu,56000,1,8.0,4,"서귀포, 대한민국"
제주 부영 호텔&리조트,08.31.Thu,180992,1,9.1,5,"서귀포, 대한민국"
휘닉스 제주 섭지코지,08.31.Thu,311690,1,7.8,4,"서귀포, 대한민국"
탐라스테이 호텔 제주,08.31.Thu,95483,1,7.7,4,"제주, 대한민국"
더 베스트 제주 성산,08.31.Thu,48348,1,7.9,4,"서귀포, 대한민국"
호텔 리젠트 마린 더 블루,08.31.Thu,113843,1,8.2,4,"제주, 대한민국"
그랜드 조선 제주,08.31.Thu,425000,1,8.9,5,"서귀포, 대한민국"
롯데시티호텔 제주,08.31.Thu,163637,1,8.5,4,"제주, 대한민국"
더 그랜드 섬오름,08.31.Thu,170000,1,8.3,3,"서귀포, 대한민국"
더큐브 리조트 제주,08.31.Thu,78383,1,8.2,4,"서귀포, 대한민국"
코델리아 S 호텔,08.31.Thu,33058,1,7.6,3,"서귀포, 대한민국"
서머셋 제주신화월드,08.31.Thu,605045,1,8.6,5,"서귀포, 대한민국"
히든 클리프 호텔&네이쳐,08.31.Thu,260000,1,8.3,5,"서귀포, 대한민국"
해비치 호텔 & 리조트,08.31.Thu,450000,1,8.6,5,"서귀포, 대한민국"
엠버퓨어힐호텔&리조트,08.31.Thu,371901,1,9.2,5,"제주, 대한민국"
신화관 제주신화월드 호텔앤리조트,08.31.Thu,339364,1,8.3,5,"서귀포, 대한민국"
유탑 유블레스호텔,08.31.Thu,123055,1,8.0,4,"제주, 대한민국"
캠퍼트리 호텔 앤 리조트,08.31.Thu,140579,1,8.4,4,"제주, 대한민국"
한림리조트,08.31.Thu,184622,1,8.8,4,"제주, 대한민국"
그라벨 호텔,08.31.Thu,111271,1,8.1,3,"제주, 대한민국"
호텔 케니 서귀포,08.31.Thu,28853,1,8.1,4,"서귀포, 대한민국"
브라운 스위트 제주,08.31.Thu,53413,1,7.3,5,"서귀포, 대한민국"
메리어트관 제주신화월드 호텔앤리조트,08.31.Thu,269488,1,8.4,4,"서귀포, 대한민국"
호텔 난타,08.31.Thu,68470,1,8.6,4,"제주, 대한민국"
서귀포 JS호텔,08.31.Thu,54515,1,8.4,3,"서귀포, 대한민국"
스타즈 호텔 제주 로베로점,08.31.Thu,35784,1,8.0,4,"제주, 대한민국"
